QKEY,INTERVIEW_START_W68,INTERVIEW_END_W68,DEVICE_TYPE_W68,LANG_W68,FLOYDFOL_W68,FLOYDDISC_W68,FLOYDCOVER_W68,FLOYDATTN_W68,FLOYDATTN2_a_W68,FLOYDATTN2_b_W68,FLOYDATTN2_c_W68,FLOYDATTN2_d_W68,FLOYDATTN2_e_W68,FLOYDATTN2_f_W68,FLOYDPROT_a_W68,FLOYDPROT_b_W68,FLOYDPROT_c_W68,FLOYDPROT_d_W68,FLOYDTRUMPFOL_W68,FLOYDTRUMPMSSG_W68,FLOYDSTLOCFOL_W68,FLOYDSM_W68,LGLSTATUS_W68,DACA2018_W68,RACESURV20_W68,COVIDRACE2_a_W68,COVIDRACE2_b_W68,COVIDRACE2_c_W68,COVIDRACE2_d_W68,RACESURV53_a_W68,RACESURV53_b_W68,RACESURV53_e_W68,RACESURV53_f_W68,RACESURV53_h_W68,COVIDRACE3_a_W68,COVIDRACE3_b_W68,COVIDRACE3_c_W68,COVIDRACE3_d_W68,COVIDRACE7_a_W68,COVIDRACE7_b_W68,COVIDRACE7_c_W68,COVIDRACE7_d_W68,COVIDRACE8_W68,COVIDFOL_W68,COVIDCOVER1_W68,COVIDTRUMPFOL_W68,COVIDFACTS_a_W68,COVIDFACTS_b_W68,COVIDFACTS_c_W68,COVIDFACTS_d_W68,COVIDFACTS_e_W68,COVIDDEAL_W68,COVIDNEWSCHNG_a_W68,COVIDNEWSCHNG_b_W68,COVIDNEWSCHNG_c_W68,COVIDNEWSCHNG_d_W68,COVIDNEWSCHNG_e_W68,COVIDTOGETHER_W68,COVIDINFODIFF_W68,COVIDLOCINFO_W68,NEWSHEARD_l_W68,NEWSHEARD_m_W68,NEWSHEARD_n_W68,NEWSHEARD_o_W68,NEWSHEARD_g_W68,NEWSHEARD_i_W68,NEWSHEARD_j_W68,RACESURV14_W68,EQUALEFFECT_a_W68,EQUALEFFECT_b_W68,EQUALEFFECT_c_W68,EQUALEFFECT_d_W68,BLM_W68,RACEACTIVISM_a_W68,RACEACTIVISM_b_W68,RACEACTIVISM_c_W68,RACEACTIVISM_d_W68,RACEACTIVISM_e_W68,COVIDMV_a_W68,COVIDMV_b_W68,COVIDMVWY_W68,COVIDMVWRE_W68,COVIDMVIN_a_W68,COVIDMVIN_b_W68,COVIDMVIN_c_W68,COVIDMVIN_d_W68,COVIDMVKNW_W68,COVIDCOUNT_W68,COVIDCOUNT2_W68,COVIDSTYHM_W68,COVIDUNEMPLOY_W68,COVIDANTIBODIES_W68,KNOWFAUCI_W68,COVIDMASK1_W68,COVIDMASK2_W68,COVIDMASK3_W68,COVIDPLANHRD_W68,COVIDPLANTRUE_W68,COVIDPLANWATCH_W68,CAMPNII_W68,CAMP20INT_W68,CANDNEWS_a_W68,CANDNEWS_b_W68,GROUP_TRUST_a_W57,NEWS_MOST_W57,TALKPOL_W57,FOLELECT_W57,CR_PARTYNEWSUSE_W57,CR_NEWS_INFLU_W57,CR_DIG_SAV_W57,CR_MAINSOPOL_GROUPS_W57,CR_KNOWLEDGE_INDEX_W57,COVIDNEWSRELY_W66,CR_COVID_DEATHS_CNTY_W68,CR_COVID_DEATHS_PERCAP_W68,F_METRO,F_CREGION,F_AGECAT,F_SEX,F_EDUCCAT,F_EDUCCAT2,F_HISP,F_RACECMB,F_RACETHNMOD,F_CITIZEN,F_NATIVITY2,F_MARITAL,F_RELIG,F_BORN,F_ATTEND,F_PARTY_FINAL,F_PARTYLN_FINAL,F_PARTYSUM_FINAL,F_INCOME,F_INCOME_RECODE,F_REG,F_IDEO,F_ACSWEB,F_VOLSUM,F_INC_TIER2,F_HISP_ORIGIN,F_YEARSINUS,F_PARTYSUMIDEO,FLAG_W68,WEIGHT_W68
2.02E+11,6/7/2020 15:42,6/7/2020 16:01,2,1,1,3,2,3,2,3,3,2,3,2,2,1,2,2,1,4,2,4,2,1,2,3,3,3,3,1,1,1,1,1,1,2,2,2,1,1,1,2,1,1,1,1,4,2,2,2,2,3,2,2,2,3,3,3,2,1,2,1,2,2,2,1,1,4,1,1,2,1,2,3,2,1,1,4,3,3, , , , , , ,2,4,1,2,3,2,3,1,1,3,2,4,3,1,3,2,2,2,7,2,2,5,2,1,,3,7,2,1,1,4,2,1,1,5,1,5,3,1,1,6,9, ,6,4,2,2,9,1,1,3,1,1,3,5,1,3,2,0.207854964
2.02E+11,6/5/2020 18:38,6/5/2020 19:05,1,1,1,2,3,3,3,2,1,2,1,2,2,1,1,2,2,4,3,1,2,1,2,3,1,3,1,2,1,1,2,1,1,2,2,2,2,2,2,3,1,3,2,2,3,3,2,1,3,2,2,2,3,3,3,3,1,1,1,2,3,2,3,1,1,4,3,4,3,4,2,3,3,3,2,3,3,3, , , , , , ,1,2,2,1,4,2,3,1,2,4,2,4,3,4,3,2,2,2,7,3,3,2,2,2,,2,2,2,1,1,4,2,2,1,5,1,1,3,1,6,6,1,1,5,1, ,1,6,2,1,2,1,1,3,5,4,1,2,0.267778231
2.02E+11,6/5/2020 20:58,6/5/2020 21:11,1,1,3,4,1,1,2,3,2,2,2,2,1,1,1,1,4,4,3,4,2,1,2,2,3,3,1,2,2,1,2,1,2,2,2,2,1,1,1,1,2,4,2,4,4,3,3,2,3,3,3,3,3,3,3,3,1,2,3,3,3,2,3,2,2,4,4,2,3,2,2,3,3,3,3,3,3,3, , , , , , ,2,1,1,2,3,1,3,1,1,4,3, , ,4,4,2,2,3,6,4,4,5,2,1,3,2,7,2,1,1,4,2,2,1,5,2,3,5,1,1,6,1,1,2,2, ,2,7,1,1,3,1,1,2,6,1,3,2,0.317704124
2.02E+11,6/5/2020 19:38,6/5/2020 19:52,1,1,1,2,2,3,3,1,3,2,2,2,1,2,1,1,2,3,3,3,2,1,3,2,1,2,2,1,1,1,2,2,2,2,2,1,2,2,2,3,2,1,2,1,3,3,2,3,3,3,2,2,2,2,3,1,1,2,3,2,1,2,3,2,1,4,3,3,3,3,1,2,2,3,1,2,3,3, , , , , , ,2,4,2,2,3,2,3,1,1,3,3, , ,2,2,2,2,3,6,3,1,2,1,1,8,2,2,2,1,1,4,2,1,1,5,1,5,3,1,1,6,2,2,5,3,1,1,9,1,1,4,1,1,3,5,1,2,2,0.208792282
2.02E+11,6/5/2020 21:28,6/5/2020 21:44,2,1,2,2,4,1,2,1,1,2,2,2,1,1,1,1,4,4,3,1,2,1,2,3,3,3,1,2,2,2,2,2,2,2,,2,1,1,1,1,2,3,4,4,4,3,2,4,3,1,2,2,1,1,1,2,1,1,3,2,3,3,3,3,3,4,2,3,1,3,1,3,3,3,1,3,3,3, , , , , , ,2,3,9,2,9,3,3,1,1,4,2,3,3,4,2,2,2,2,2,4,3,6,3,1,6,2,7,2,1,1,4,2,2,2,3,1,5,3,1,5,1,2,2,5,2, ,2,8,1,1,4,1,2,2,1,4,4,2,2.353507231
2.02E+11,6/5/2020 20:03,6/5/2020 20:25,1,1,2,2,2,3,3,1,1,2,3,2,2,3,2,2,2,3,2,1,1,1,1,2,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,3,4,3,2,3,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,2,2,3,2,2,2,1,1,1,2,3,3, , , , , , ,1,3,9,2,4,2,3,1,1,2,2,4,3,3,2,2,1,2,4,3,3,5,2,1,,3,2,2,1,1,4,1,1,1,6,2,3,5,2,6,1,9, ,5,3,2,2,6,2, ,3,1,1,2,6,2,3,2,0.61175
2.02E+11,6/5/2020 21:14,6/5/2020 21:29,2,1,2,3,2,3,3,3,2,3,3,3,1,2,1,1,2,4,2,1,2,1,3,3,3,3,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,4,3,3,3,3,3,2,2,1,1,2,2,1,1,2,2,2,2,2,1,1,4,3,3,2,2,2,3,3,3,1,1,3,2, , , , , , ,2,4,2,2,3,2,3,1,1,3,1,3,1,3,4,2,2,4,6,3,3,3,3,1,8,2,2,2,1,1,4,2,1,2,4,1,4,3,1,1,1,10, ,6,3,1,1,4,2,1,3,1,2,1,4,1,2,2,0.282702116
2.02E+11,6/7/2020 20:42,6/7/2020 21:12,1,1,1,2,2,3,3,1,2,2,3,2,1,2,1,1,1,4,1,2,2,1,3,3,3,3,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,1,4,2,2,2,2,3,2,3,1,1,3,3,2,2,1,1,1,1,1,1,1,4,3,1,2,1,1,2,1,2,1,1,3,3, , , , , , ,2,1,2,2,3,2,3,1,1,4,2,4,3,1,2,2,1,1,7,1,1,5,1,1,,3,2,1,1,1,4,2,1,1,5,1,1,3,1,1,1,12, ,6,2, ,2,8,1,1,5,1,1,2,5,1,4,2,0.1631092
2.02E+11,6/7/2020 16:48,6/7/2020 18:00,1,1,1,2,2,2,2,1,2,2,2,2,1,3,1,1,1,4,1,1,2,1,1,2,1,1,3,1,1,1,1,1,1,1,1,2,3,2,1,1,2,1,2,1,4,2,4,1,2,2,1,1,2,1,2,1,2,1,3,1,1,2,2,1,1,4,1,2,1,1,1,1,1,1,1,1,3,1, , ,1,2,2,2, ,1,1,2,5,2,3,1,1,1,2,2,1,1,1,2,1,1,1,1,1,5,1,1,3,1,5,1,1,1,4,3,1,1,5,1,1,3,1,5,1,1,1,4,2, ,2,9,1,1,2,1,1,3,1,4,3,2,0.3467026
2.02E+11,6/5/2020 21:33,6/5/2020 21:46,1,1,2,2,2,3,3,3,3,3,3,3,1,2,1,1,2,3,2,4,2,1,3,2,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,4,2,2,1,2,3,2,2,2,3,2,3,2,1,1,1,1,1,1,1,1,3,2,2,2,2,1,2,3,2,1,4,3,3, , , , , , ,2,4,2,2,4,2,3,1,1,4,2,4,3,2,2,2,2,1,5,2,2,4,1,1,,3,7,2,1,1,4,3,2,1,5,2,1,1,1,1,1,10, ,5,2, ,2,8,1,1,5,1,1,2,6,1,4,2,0.243031792
2.02E+11,6/7/2020 21:07,6/7/2020 21:19,1,1,1,2,2,3,3,3,2,2,3,2,1,1,2,1,2,4,2,1,2,1,2,3,3,3,1,2,1,1,1,2,2,2,2,2,2,1,1,1,2,1,2,1,4,2,3,,3,3,2,2,2,2,1,3,1,2,2,2,3,3,3,2,2,3,2,2,2,2,1,3,1,3,1,3,3,3, , , , , , ,2,2,2,2,9,2,3,1,1,3,2,5,3,3,1,2,2,4,7,4,3,5,3,2,,3,2,2,1,1,4,2,1,2,3,1,5,3,1,1,2,12, ,6,4,2,2,9,1,2,3,1,2,2,1,1,3,2,1.726540505
2.02E+11,6/6/2020 15:56,6/6/2020 16:13,2,1,2,3,2,1,3,1,2,1,1,1,1,1,2,2,1,3,2,1,2,1,2,2,1,3,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,3,1,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,4,2,2,3,2,2,3,,3,2,1,3,2, , , , , , ,2,3,9,2,9,1,3,1,1,4,2,2,2,3,,2,1,2,3,4,3,5,3,1,,2,2,2,1,1,4,2,2,1,5,2,3,5,,6,2,2,2,2,2, ,2,4,2, ,3,1,1,1,6,3,3,2,1.620805108
2.02E+11,6/5/2020 18:02,6/5/2020 18:19,2,2,4,5,,,,,,,,,,,,,4,,4,4,2,1,2,3,3,3,1,1,1,1,1,1,1,2,2,1,1,1,3,3,1,3,3,3,4,3,3,3,3,1,3,3,3,3,1,3,1,2,3,3,3,3,2,3,3,,2,2,4,2,,3,3,3,3,3,3,3, , , , , , ,1,2,1,2,9,3,5,1,2,4,2,5,3,4,4,2,2,3,6,4,4,6,3,1,,1,9,2,1,1,4,3,2,3,1,1,1,3,2,6,4,2,2,5,2, ,2,2,3, ,3,1,2,1,1,4,3,1,1.612006035
2.02E+11,6/7/2020 11:25,6/7/2020 12:05,2,1,3,3,2,,2,1,2,2,2,3,1,1,1,1,3,4,2,1,,1,2,3,1,3,3,2,1,1,1,2,2,2,2,1,1,2,2,1,1,3,2,,3,3,3,3,3,3,2,2,3,2,3,3,2,,,3,3,3,3,3,1,4,4,4,4,4,2,2,3,3,1,3,3,3, , , , , , ,2,2,2,3,4,3,5,,2,4,2,2,3,3,2,2,2,2,6,3,3,7,3,2,8,2, ,1,1,1,4,2,2,1,5,2,5,4,1,1,6,1,2,3,1, ,1,5,2,1,3,1,1,1,6,1,2,2,0.3978473
2.02E+11,6/6/2020 15:46,6/6/2020 16:00,2,1,2,3,2,3,2,1,2,2,3,3,1,1,2,1,2,4,2,2,2,1,3,2,3,3,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,4,3,3,3,3,3,2,2,2,2,1,2,1,1,1,1,2,1,3,1,1,4,1,2,2,1,2,3,3,3,1,1,3,3, , , , , , ,2,2,1,2,5,2,3,1,2,4,2,3,2,1,1,2,1,2,3,1,2,6,2,1,6,2,7,1,1,1,4,2,2,1,6,1,1,3,1,1,6,2,2,5,2, ,2,6,2,1,3,1,1,2,4,1,3,2,0.065173106
2.02E+11,6/6/2020 3:52,6/6/2020 4:22,1,1,2,3,3,1,3,1,3,2,3,1,1,1,1,1,2,2,2,4,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,3,2,2,3,3,3,3,1,2,2,1,1,1,3,2,1,2,2,2,2,2,2,2,1,3,3,3,1,4,3,3,3,2,4,3,3, , , , , , ,2,1,1,2,3,3,3,2,1,4,3, , ,2,2,1,2,3,5,4,2,1,2,2,4,3,4,1,1,1,4,4,1,2,4,1,5,3,1,1,1,2,2,5,3,1,1,5,2,1,2,2,2,2,2,1,1,2,1.470839103
2.02E+11,6/5/2020 17:55,6/5/2020 18:08,2,1,1,3,2,3,3,1,3,2,3,2,1,3,1,1,2,4,2,1,2,1,2,3,3,3,1,1,2,1,2,1,2,2,2,1,1,1,1,2,2,2,2,2,3,2,2,2,2,2,2,2,1,3,3,2,2,2,1,1,2,2,2,1,1,4,3,2,3,2,2,2,2,3,1,1,3,3, , , , , , ,1,2,2,2,3,2,3,1,2,3,2,4,3,2,3,2,2,1,6,1,1,5,1,1,6,3,2,2,1,1,4,2,2,1,6,1,1,3,1,1,1,3,2,3,2, ,2,7,1,1,4,1,2,2,4,1,4,2,0.127384613
2.02E+11,6/5/2020 19:31,6/5/2020 19:42,2,1,1,1,4,2,2,1,2,2,2,2,1,3,1,1,2,4,2,1,2,1,2,3,1,3,1,2,1,1,2,2,2,2,2,1,3,1,2,1,2,1,3,2,4,3,2,2,5,2,2,2,2,1,2,2,2,1,1,1,3,1,1,2,1,4,2,1,1,1,1,3,2,3,1,1,3,3, , , , , , ,1,3,9,2,5,2,3,1,1,3,1,4,3,2,2,2,2,3,4,1,2,7,1,1,,3,7,1,2,1,4,1,2,2,4,1,4,3,1,1,2,12, ,4,3,2,2,,,1,4,1,2,,1,1,4,2,2.016012634
2.02E+11,6/5/2020 17:46,6/5/2020 17:58,2,1,1,2,2,1,2,1,3,3,3,3,2,1,1,1,3,3,2,1,2,1,2,3,3,3,3,2,2,2,2,2,2,2,2,2,3,2,2,3,1,2,2,3,3,3,2,3,3,1,2,2,1,3,3,2,2,1,2,1,3,2,3,2,3,4,2,2,2,2,1,3,1,3,1,1,3,3, , , , , , ,2,5,1,3,5,2,3,2,2,4,2,3,3,3,4,2,2,2,6,4,4,7,3,1,,2,7,2,1,1,4,2,2,1,5,2,1,1,1,1,1,12, ,6,4,2,2,9,1,1,4,1,1,3,6,1,4,2,0.462134012
2.02E+11,6/8/2020 7:01,6/8/2020 7:25,2,1,1,3,1,3,3,3,3,3,3,3,2,2,1,1,1,4,2,3,2,1,2,3,3,3,3,1,1,1,1,2,2,2,2,2,1,2,2,2,1,1,2,1,4,2,3,2,2,3,2,2,1,3,3,3,2,1,3,2,2,2,2,2,3,4,3,3,2,2,1,3,3,3,1,3,3,3, , , , , , ,2,3,9,1,5,3,3,2,2,3,2,4,3,3,3,2,2,2,7,3,3,6,3,1,,2,3,2,1,1,4,2,2,2,3,1,5,3,1,1,2,2,2,6,2, ,2,4,2,1,4,1,2,1,1,1,4,2,0.594480676
2.02E+11,6/7/2020 0:14,6/7/2020 0:27,2,1,2,3,2,1,2,1,2,2,2,2,1,1,1,1,2,4,3,1,2,1,2,2,1,3,3,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,4,2,4,3,4,3,5,1,1,2,1,3,1,2,1,2,2,3,3,2,1,1,2,4,3,2,3,1,2,3,3,3,1,3,3,3, , , , , , ,2,1,1,2,5,2,3,1,3,2,1,1,3,2,1,2,2,3,7,4,3,3,3,1,,2,2,1,1,1,4,2,1,1,5,1,5,3,1,1,6,12, ,6,3,1,1,5,2,3,3,1,2,2,1,1,2,2,1.02725168
2.02E+11,6/7/2020 8:37,6/7/2020 8:44,1,1,1,1,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,3,3,3,3,2,2,1,2,2,2,2,2,2,1,1,3,1,1,1,1,1,1,2,3,1,2,3,1,1,1,1,1,2,1,,1,2,2,2,2,2,2,1,1,1,1,1,1,2,1,2,1,1,3,3, , , , , , ,2,1,1,2,5,1,5,1,1,4,2,1,1,1,1,1,2,3,3,3,2,5,1,1,,1,6,1,1,2,4,2,2,3,2,2,3,5,1,1,1,12, ,2,1, ,1,8,1,1,4,1,1,2,6,1,2,2,2.208112041
2.02E+11,6/6/2020 4:49,6/6/2020 5:13,2,1,2,4,3,3,3,3,3,2,2,1,1,3,1,2,3,3,3,2,2,1,3,3,3,3,3,2,2,2,2,2,2,2,2,1,3,1,1,2,1,2,2,3,4,3,1,2,2,3,2,2,2,1,2,3,2,1,3,2,3,3,2,2,2,4,3,4,4,2,4,3,3,3,2,3,3,3, , , , , , ,2,1,2,2,4,1,5,1,2,4,3, , ,4,3,2,2,3,6,4,2,5,2,1,8,2,7,1,1,1,4,1,1,1,5,1,1,3,1,1,1,4,2,2,4,2,2,5,2,1,3,1,1,2,1,1,3,2,0.326714461
2.02E+11,6/6/2020 1:36,6/6/2020 2:25,2,1,3,3,2,3,2,1,2,2,3,3,1,1,1,1,3,4,3,1,2,1,2,2,1,1,1,2,1,1,1,2,1,2,1,1,1,2,1,3,1,3,3,3,4,3,3,3,2,3,2,2,2,3,1,2,1,1,2,2,2,2,2,1,2,4,1,1,1,1,1,2,2,2,1,1,3,3, , , , , , ,2,4,1,2,9,2,3,1,2,1,1,2,3,2,3,1,1,2,7,2,3,5,3,1,3,3,2,1,1,1,4,2,2,2,3,1,1,3,1,1,2,2,1,4,2, ,2,8,1,3,3,1,1,2,1,1,3,2,0.429117134
2.02E+11,6/9/2020 19:33,6/9/2020 20:31,2,1,1,2,2,2,2,3,3,2,2,3,1,1,1,1,2,4,1,1,2,1,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,4,3,3,3,3,2,2,2,2,1,2,2,2,1,3,1,3,3,2,1,3,4,1,1,1,1,1,2,3,2,1,1,3,3, , , , , , ,2,5,1,2,4,2,3,1,1,4,3, , ,2,3,2,2,2,7,4,2,2,2,1,,1, ,1,1,1,4,2,2,1,5,2,1,1,1,1,1,1,1,2,3,1,1,8,1,1,3,1,1,2,6,1,2,2,0.386905833
2.02E+11,6/5/2020 21:43,6/5/2020 21:58,2,1,2,3,2,3,3,3,3,3,3,3,1,,1,1,1,4,1,1,2,1,3,3,3,3,1,2,2,2,1,2,2,2,2,2,2,2,1,1,,1,2,1,4,2,2,2,2,3,3,3,2,3,2,2,2,1,1,1,2,1,2,1,1,4,1,1,2,1,1,3,3,3,1,3,3,3, , , , , , ,2,4,2,2,3,2,3,1,2,4,2,4,3,2,1,2,2,2,7,1,2,5,1,1,6,3,1,1,1,1,4,2,2,2,3,2,1,1,1,1,1,10, ,6,2, ,2,9,1,3,4,1,1,3,6,1,4,2,0.67966906
2.02E+11,6/6/2020 1:22,6/6/2020 1:54,1,1,3,4,,3,3,1,2,2,2,2,1,1,1,1,4,4,4,3,2,1,2,3,3,3,1,1,1,1,2,2,2,2,2,2,1,3,1,2,1,3,2,3,4,2,2,2,5,1,2,2,3,2,1,3,1,1,3,3,3,2,3,2,3,4,3,3,3,2,2,2,3,2,1,2,3,2, , , , , , ,2,5,1,1,5,3,5,2,2,2,2,2,2,4,3,2,2,2,6,4,4,7,3,3,,1,7,1,2,1,4,3,2,2,4,2,5,4,1,1,3,1,2,4,4,,9,6,2,3,3,1,1,2,6,1,9,2,0.683444711
2.02E+11,6/5/2020 17:51,6/5/2020 18:06,1,1,1,1,2,2,2,1,2,2,2,2,2,3,1,1,2,4,1,2,2,1,3,3,3,3,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,2,4,2,1,2,3,2,3,3,3,1,2,1,2,2,2,2,2,2,2,1,1,4,2,1,2,2,1,1,1,1,1,1,3,3, , , , , , ,2,1,1,2,3,2,3,1,2,4,3, , ,1,2,2,1,2,5,1,2,4,2,1,5,3,6,1,1,1,4,2,2,1,5,2,1,1,1,1,1,1,2,1,2, ,2,6,2,1,5,1,1,2,6,1,4,2,0.345295724
2.02E+11,6/7/2020 20:27,6/7/2020 20:51,2,1,2,3,2,3,3,3,2,2,2,2,1,2,1,1,2,4,3,1,2,1,3,3,1,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,3,2,1,2,2,3,2,2,3,1,2,3,2,1,2,1,2,2,1,1,1,4,2,2,2,1,2,3,3,3,1,3,3,1, , ,1,2,2,2, ,5,2,2,4,2,3,3,2,4,2,4,2,2,2,1,1,1,4,1,2,5,2,2,3,3,2,1,1,2,4,3,2,1,5,2,1,1,1,1,1,1,2,3,2, ,2,9,1,1,3,1,1,3,6,1,3,2,0.305907425
2.02E+11,6/6/2020 17:12,6/6/2020 17:23,2,1,1,2,3,3,2,1,2,2,3,2,1,3,1,1,3,4,3,1,2,1,3,3,1,3,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,3,4,3,2,2,5,2,2,2,3,1,3,3,2,1,1,2,2,2,2,1,1,4,3,2,2,1,1,3,2,3,1,1,3,3, , , , , , ,1,4,2,2,3,2,3,1,2,4,2,4,3,2,4,2,1,2,6,1,2,4,2,1,3,3,7,1,1,1,4,2,2,1,5,2,1,1,1,1,1,10, ,6,2, ,2,7,1,1,4,1,2,2,6,1,4,2,0.7951074
2.02E+11,6/5/2020 18:03,6/5/2020 18:16,2,1,1,3,1,2,3,3,3,3,2,2,1,3,1,1,1,4,2,1,2,1,3,3,3,3,3,2,2,1,2,2,2,2,2,2,2,1,2,1,2,1,1,1,4,2,2,2,5,3,2,3,2,2,2,2,2,1,2,1,1,2,2,2,1,4,3,1,2,1,1,3,3,3,1,3,3,3, , , , , , ,1,3,9,2,3,2,3,1,2,4,2,4,3,2,3,2,2,2,7,3,2,5,1,1,,3,2,3,2,1,4,2,1,1,6,2,1,1,1,1,3,9, ,6,4,2,2,8,1,1,4,1,2,2,6,1,4,2,1.013534455
2.02E+11,6/6/2020 23:06,6/6/2020 23:30,2,1,1,1,4,2,2,,2,2,2,2,1,4,1,1,2,4,1,1,2,1,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,3,2,4,3,1,2,2,2,3,3,1,1,3,1,1,1,1,1,1,3,1,2,1,4,2,2,1,1,1,1,1,1,1,1,3,3, , , , , , ,1,2,1,2,2,2,3,1,1,4,3, , ,1,2,2,1,2,6,1,2,5,2,1,,2,2,3,3,1,1,1,2,1,5,2,1,1,1,1,2,12, ,4,2, ,2,7,1,2,5,1,1,2,6,1,4,2,0.5720335
2.02E+11,6/5/2020 18:53,6/5/2020 19:09,2,1,1,2,2,3,3,3,3,3,2,2,1,3,1,1,1,4,,2,2,1,2,3,1,3,1,2,2,1,2,2,2,2,2,2,1,2,1,1,2,1,2,1,4,2,2,2,2,2,1,1,3,3,3,3,1,2,3,2,3,3,3,2,2,4,2,1,1,1,1,3,1,1,1,1,3,3, , , , , , ,2,2,1,1,4,2,3,1,1,4,2,1,3,1,2,2,2,2,7,1,2,4,2,1,,2,3,3,3,1,1,2,1,3,1,2,1,1,1,1,1,12, ,6,4,1,1,7,1,1,3,1,2,2,6,1,2,2,4.195224916
2.02E+11,6/7/2020 1:26,6/7/2020 2:02,2,1,1,1,1,3,3,3,3,3,3,3,1,2,1,1,1,3,1,1,2,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,3,1,1,1,1,3,2,1,2,,2,3,2,2,1,1,1,2,1,1,1,4,2,2,2,1,4,3,3,3,1,1,3,3, , , , , , ,2,3,9,2,3,3,3,1,1,4,1,4,2,1,1,1,1,1,5,2,1,5,1,1,3,3,2,3,3,1,1,3,1,1,6,2,2,2,1,6,1,2,2,2,2, ,2,7,1,1,3,1,2,2,6,3,3,2,0.85860318
2.02E+11,6/7/2020 16:09,6/7/2020 16:27,2,1,1,2,3,2,2,1,1,3,3,2,1,1,1,1,3,4,2,2,2,1,2,3,1,3,3,2,1,1,1,2,2,2,2,1,2,1,2,2,2,2,4,3,4,3,2,2,3,3,3,3,2,2,2,3,1,1,2,2,3,2,1,1,2,4,2,1,2,1,1,3,2,2,1,2,1,1,1,1,1,1,2,2, ,4,1,2,4,3,3,1,2,4,2,3,3,2,4,2,2,2,7,2,2,5,2,1,8,3,7,3,3,1,1,2,1,1,5,2,1,1,1,1,1,2,2,3,2, ,2,8,1,1,4,1,1,2,6,1,4,2,0.362807667
2.02E+11,6/6/2020 0:34,6/6/2020 0:50,2,1,1,2,4,3,3,1,2,2,2,3,1,1,1,1,1,4,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,2,4,4,5,2,2,2,3,2,1,1,2,1,3,1,2,2,1,2,1,2,2,1,4,2,2,2,1,1,3,3,1,1,1,3,3, , , , , , ,2,1,2,1,5,2,3,1,1,2,2,2,3,3,1,2,2,2,4,2,3,5,3,2,,3,6,3,3,1,1,2,2,2,3,1,4,3,1,1,6,1,2,5,3,2,2,7,1,3,3,1,1,2,2,1,3,2,0.692387009
2.02E+11,6/9/2020 15:18,6/9/2020 15:31,2,1,1,3,2,3,3,1,3,3,2,2,1,1,2,3,3,1,3,1,2,1,1,3,3,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,3,2,3,4,4,4,4,4,1,1,1,1,,1,3,1,2,3,3,3,3,3,3,3,3,3,4,2,3,1,3,3,3,1,1,3,3, , , , , , ,2,5,2,1,9,1,5,1,2,3,2,1,3,2,2,2,1,2,6,4,2,5,2,1,8,1,2,3,3,1,1,1,2,3,2,2,2,2,1,1,6,6, ,6,2, ,2,3,3,1,3,1,1,1,6,1,3,2,1.009334856
2.02E+11,6/5/2020 18:34,6/8/2020 22:58,2,1,1,1,1,3,2,3,3,2,2,2,1,2,1,1,2,4,1,1,2,1,1,3,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,1,1,1,4,1,1,1,1,1,1,3,1,1,1,3,3, , , , , , ,2,2,2,2,5,3,5,1,1,3,2,5,2,1,2,1,1,2,3,3,2,6,1,2,6,1,7,3,3,1,1,2,2,2,3,2,2,2,1,1,2,2,2,4,2, ,2,4,2,1,3,1,1,1,6,1,3,2,0.682417094
